,순위,관광지명,주소,분류,합산 검색 수
387,88,호텔디아망,서울 강서구 남부순환로 190-0,호텔,2086
388,89,모텔플라워,서울 강서구 화곡로42길 10-0,모텔,2074
389,90,롯데몰김포공항스카이파크,서울 강서구 하늘길 38-0,도시공원,2032
390,91,홍원사,서울 강서구 양천로49길 56-12,종교성지,1950
391,92,스타호텔,서울 강서구 우장산로 128-0,모텔,1893
392,93,대원시장,서울 강서구 화곡로21길 78-0,시장,1885
393,94,황금내근린공원,서울 강서구,도시공원,1805
394,95,충우곤충박물관,서울 강서구 강서로 139-0,전시시설,1791
395,96,베니키아서울호텔,서울 강서구 화곡로68길 116-0,호텔,1781
396,97,호텔앤화곡점,서울 강서구 곰달래로 76-0,모텔,1773
397,98,조이테니스아카데미,서울 강서구 마곡중앙6로 45-0,기타레저스포츠,1756
398,99,RANG,서울 강서구 화곡로42길 3-6,모텔,1737
399,100,메인스트리트,서울 강서구 곰달래로24길 30-0,모텔,1690
400,1,현대시장,서울 관악구 양녕로 49-0,시장,25412
401,2,봉일시장,서울 관악구 은천로 28-0,시장,18209
402,3,르네상스쇼핑몰,서울 관악구 신림로 340-0,쇼핑몰,16170
403,4,우림시장,서울 관악구 난곡로26길 4-0,시장,15822
404,5,관악프라자,서울 관악구 관악로 212-0,쇼핑몰,14394
405,6,낙성대공원,서울 관악구 낙성대로 77-0,도시공원,14152
406,7,롯데시네마서울대입구,서울 관악구 남부순환로 1820-0,공연시설,13473
407,8,신원시장,서울 관악구 남부순환로 1578-0,시장,10669
408,9,롯데백화점관악점,서울 관악구 봉천로 209-0,백화점,9231
409,10,관악신사시장,서울 관악구 난곡로74길 58-0,시장,8182
410,11,서울특별시교육청과학전시관본관,서울 관악구 낙성대로 101-0,전시시설,8147
411,12,롯데시네마신림,서울 관악구 신림로 330-0,공연시설,7896
412,13,삼성동시장,서울 관악구 원신1길 34-0,시장,7409
413,14,봉천고개,서울 관악구,자연경관(산),7175
414,15,남태령고개,서울 관악구,자연경관(산),6345
415,16,홈플러스서울남현점,서울 관악구 과천대로 909-0,대형마트,5623
416,17,관음사,서울 관악구 승방1길 109-80,종교성지,4898
417,18,호림박물관,서울 관악구 남부순환로152길 53-0,전시시설,4825
418,19,봉천중앙시장,서울 관악구,시장,4553
419,20,관악문화원,서울 관악구 신림로3길 35-0,교육시설,4178
420,21,WD호텔,서울 관악구 신림로 349-0,호텔,4021
421,22,라붐아울렛,서울 관악구 남부순환로 1820-0,쇼핑몰,4005
422,23,쑥고개,서울 관악구,자연경관(산),3820
423,24,뜨랑블루호텔,서울 관악구 신림동7길 52-0,호텔,3640
424,25,인헌시장,서울 관악구 인헌6길 16-0,시장,3603
425,26,패션과문화의거리,서울 관악구,기타쇼핑시설,3450
426,27,54번가호텔,서울 관악구 관악로17길 19-0,모텔,3410
427,28,호텔어반,서울 관악구 난곡로64길 5-0,호텔,3130
428,29,포도모텔,서울 관악구 신림로64길 16-0,모텔,3064
429,30,돈키호텔,서울 관악구 신림로66길 30-0,모텔,3059
430,31,신트라호텔,서울 관악구 신림로66길 16-0,모텔,3018
431,32,티트리호텔,서울 관악구 승방2길 9-0,모텔,2968
432,33,관악산,서울 관악구 신림로 23-0,자연경관(산),2856
433,34,호텔메트로21,서울 관악구 승방2길 7-0,모텔,2800
434,35,신림동별빛거리,서울 관악구 신림로 0-0,테마공원,2621
435,36,더클라임신림점,서울 관악구 신원로 35-0,기타레저스포츠,2554
436,37,CS프리미어호텔서울,서울 관악구 남부순환로 1458-0,호텔,2460
437,38,루쏘호텔,서울 관악구 신림로64길 38-0,호텔,2370
438,39,신신림시장,서울 관악구 원신2길 34-0,시장,2292
439,40,도미니크호텔,서울 관악구 남부순환로 1501-0,호텔,2213
440,41,넘버25호텔사당역점,서울 관악구 승방2길 13-0,모텔,2199
441,42,관악아트홀,서울 관악구 신림로3길 35-0,공연시설,2174
442,43,서울시립남서울미술관,서울 관악구 남부순환로 2076-0,전시시설,2152
443,44,호텔담,서울 관악구 남부순환로226길 24-0,모텔,2017
444,45,르네상스호텔,서울 관악구 신림로64길 12-0,호텔,2014
445,46,램파트모텔,서울 관악구 승방2길 3-0,모텔,2012
446,47,호텔린,서울 관악구 남부순환로220길 34-0,모텔,1961
447,48,호텔야자신림1호점,서울 관악구 신림로66길 19-0,모텔,1894
448,49,코텔야자사당역점,서울 관악구 남현3길 75-0,모텔,1844
449,50,명락사,서울 관악구 청룡1길 11-0,종교성지,1693
450,51,해태어린이공원,서울 관악구 서림3길 47-0,도시공원,1644
451,52,용천사,서울 관악구 복은길 140-0,종교성지,1616
452,53,삼모아트센터,서울 관악구 신원로 35-0,공연시설,1566
453,54,바이올린모텔,서울 관악구 남부순환로220길 31-0,모텔,1563
454,55,타임스트림,서울 관악구 신림로 330-0,쇼핑몰,1487
455,56,만남의광장,서울 관악구 신림로 23-0,도시공원,1474
456,57,M호텔,서울 관악구 남부순환로 2082-27,모텔,1470
457,58,관악산자연공원,서울 관악구,도시공원,1414
458,59,짝모텔,서울 관악구 신림로66길 13-0,모텔,1394
459,60,폭스호텔,서울 관악구 관악로 208-4,모텔,1392
460,61,나이스타임관광호텔,서울 관악구 신림로64길 28-0,호텔,1389
461,62,카리스호텔,서울 관악구 승방2길 31-0,호텔,1343
462,63,클리오,서울 관악구 관악로15길 34-0,모텔,1322
463,64,관악구민운동장인조잔디구장,서울 관악구 낙성대로 40-0,레저스포츠시설,1281
464,65,가야쇼핑센터,서울 관악구 봉천로12길 39-0,쇼핑몰,1259
465,66,신림중앙시장,서울 관악구 조원로16길 27-0,시장,1207
466,67,관악산계곡,서울 관악구 신림로 0-0,자연경관(산),1187
467,68,호텔야자신림2호점,서울 관악구 신림로64길 42-0,모텔,1162
468,69,더클라임서울대점,서울 관악구 남부순환로 1801-0,기타레저스포츠,1136
469,70,동하자원,서울 관악구 봉천로 167-0,기타쇼핑시설,1097
470,71,보명사,서울 관악구 법원단지9길 91-0,종교성지,1084
471,72,국회단지어린이공원,서울 관악구,도시공원,1073
472,73,K2호텔,서울 관악구 신림로64길 29-0,모텔,1029
473,74,릴,서울 관악구 봉천로12길 36-0,모텔,1015
474,75,뮤지컬팝스오케스트라,서울 관악구 은천로 14-0,공연시설,928
475,76,THEMAY,서울 관악구 신림로64길 42-0,모텔,874
476,77,롤러팡팡,서울 관악구 신림로 340-0,육상레저스포츠,859
477,78,약수사,서울 관악구 약수암1길 28-0,종교성지,819
478,79,볼륨모텔,서울 관악구 신림로64길 34-0,모텔,789
479,80,모텔봄신림점,서울 관악구 호암로 595-0,모텔,784
480,81,호텔야자사당역점,서울 관악구 남현3길 75-0,모텔,724
481,82,ZIP호텔,서울 관악구 남부순환로224길 32-0,모텔,718
482,83,릴공식서비스센터관악점,서울 관악구 남부순환로 1673-0,기타쇼핑시설,635
483,84,쿨 모텔,서울 관악구 신림동1길 11-0,모텔,560
484,85,관악강감찬축제,서울 관악구 낙성대로 77-0,기타문화관광지,486
485,86,경륜경정관악지점,서울 관악구 신림로59길 23-0,육상레저스포츠,477
486,87,노르웨이의숲,서울 관악구 관악로13길 8-0,모텔,419
487,88,모래내어린이공원,서울 관악구,도시공원,410
488,89,마하보리사,서울 관악구 관악로30길 46-0,종교성지,407
489,90,현대아성종합쇼핑,서울 관악구 신림로29길 8-0,쇼핑몰,388
490,91,대일종합상사,서울 관악구 봉천로 290-0,기타쇼핑시설,374
491,92,송학어린이공원,서울 관악구,도시공원,364
492,93,덕수공원,서울 관악구,도시공원,363
493,94,일진과학,서울 관악구 관천로 115-0,전시시설,358
494,95,호텔더라움,서울 관악구 승방2길 29-0,모텔,335
495,95,원당종합시장,서울 관악구 남부순환로248길 35-0,시장,335
496,97,하이점프짐,서울 관악구 관악로 306-0,기타레저스포츠,334
497,98,새들어린이공원,서울 관악구,도시공원,312
498,99,관악산호수공원,서울 관악구,도시공원,307
499,99,일선어린이공원,서울 관악구,도시공원,307
500,1,어린이대공원,서울 광진구 능동로 216-0,테마공원,280296
501,2,그랜드워커힐서울,서울 광진구 워커힐로 177-0,호텔,256992
502,3,뚝섬한강공원,서울 광진구 강변북로 2273-0,도시공원,148552
503,4,뚝섬유원지,서울 광진구,복합관광시설,57486
504,5,비스타워커힐서울,서울 광진구 워커힐로 177-0,호텔,47472
505,6,커먼그라운드,서울 광진구 아차산로 200-0,쇼핑몰,34033
506,7,롯데시네마건대입구,서울 광진구 아차산로 272-0,공연시설,32239
507,8,CGV건대입구,서울 광진구 아차산로30길 26-0,공연시설,20868
508,9,어린이회관,서울 광진구 광나루로 441-0,기타문화관광지,20410
509,10,영화사,서울 광진구 영화사로 107-0,종교성지,16541
510,11,중곡제일시장,서울 광진구 긴고랑로11길 14-0,시장,15769
511,12,노룬산골목시장,서울 광진구,시장,14887
512,13,예스24라이브홀,서울 광진구 구천면로 20-0,공연시설,13677
513,14,CGV강변,서울 광진구 광나루로56길 85-0,공연시설,13367
514,15,동서울호텔,서울 광진구 구의강변로 38-0,호텔,11525
515,16,이마트자양점,서울 광진구 아차산로 272-0,대형마트,9886
516,17,롯데백화점건대스타시티점,서울 광진구 능동로 90-0,백화점,9418
517,18,아차산배수지체육공원,서울 광진구 천호대로 731-0,도시공원,9320
518,19,구의야구공원,서울 광진구 광나루로 571-0,레저스포츠시설,8688
519,20,자양전통시장,서울 광진구 자양로13길 72-0,시장,8645
520,21,호텔더디자이너스건대점,서울 광진구 천호대로 521-0,호텔,8633
521,22,신성종합시장,서울 광진구 용마산로 50-0,시장,8325
522,23,우리유황온천,서울 광진구 자양로5길 33-0,웰니스관광,8079
523,24,호텔더디자이너스프리미어건대,서울 광진구 동일로 172-0,호텔,7865
524,25,메가박스군자,서울 광진구 능동로 289-0,공연시설,7102
525,26,어린이회관눈썰매장,서울 광진구 광나루로 441-0,육상레저스포츠,7036
526,27,아차산,서울 광진구,자연경관(산),6160
527,28,컬리넌호텔건대1호점,서울 광진구 동일로 212-0,호텔,5740
528,29,긴고랑공원,서울 광진구,도시공원,5117
529,30,호텔케이월드,서울 광진구 동일로 90-0,호텔,5016
530,31,에이치에비뉴건대점,서울 광진구 동일로 156-0,호텔,4966
531,32,한강시민공원뚝섬지구수영장,서울 광진구,테마공원,4950
532,33,컬리넌호텔건대2호점,서울 광진구 동일로 214-0,호텔,4357
533,34,호텔부티크나인능동점,서울 광진구 천호대로 560-0,호텔,4251
534,35,한아름쇼핑센터,서울 광진구 능동로13길 39-0,쇼핑몰,4151
535,36,암웨이에이스테이션스타시티점,서울 광진구 능동로 110-0,기타쇼핑시설,4140
536,37,서울윈드서핑장,서울 광진구,수상레저스포츠,4012
537,38,파라다이스카지노워커힐,서울 광진구 워커힐로 177-0,기타문화관광지,3905
538,39,위시앤스테이모텔,서울 광진구 광나루로 594-0,모텔,3345
539,40,구의시장,서울 광진구 광나루로37길 10-15,시장,2983
540,41,면곡시장,서울 광진구 답십리로76길 5-4,시장,2972
541,42,광진문화원,서울 광진구 광나루로56길 67-0,교육시설,2877
542,43,뚝섬한강공원벽천마당,서울 광진구,도시공원,2706
543,44,아차산생태공원,서울 광진구,도시공원,2667
544,45,자양종합시장,서울 광진구 자양번영로6길 20-0,시장,2665
545,46,빛의시어터,서울 광진구 워커힐로 177-0,전시시설,2466
546,47,광진문화예술회관나루아트센터,서울 광진구 능동로 76-0,공연시설,2401
547,48,아차산배수지축구장,서울 광진구 천호대로 731-0,레저스포츠시설,2364
548,49,한강호텔,서울 광진구 아차산로78길 147-0,호텔,2288
549,50,서울거리예술창작센터,서울 광진구 아차산로 710-0,기타문화관광지,2261
550,51,기원정사,서울 광진구 영화사로11길 41-8,종교성지,2207
551,52,펜타즈호텔,서울 광진구 능동로 92-0,호텔,2173
552,53,샐몬모텔,서울 광진구 동일로 367-0,모텔,2080
553,53,롯데마트강변점,서울 광진구 광나루로56길 85-0,대형마트,2080
554,55,그랜드워커힐더글라스하우스,서울 광진구 워커힐로 177-0,호텔,1990
555,56,TTM스퀘어,서울 광진구 아차산로 355-0,쇼핑몰,1805
556,57,긴고랑계곡,서울 광진구,자연경관(산),1768
557,58,광진광장공원,서울 광진구,도시공원,1735
558,59,나루아트센터대공연장,서울 광진구 능동로 76-0,공연시설,1582
559,60,뚝섬한강공원뚝섬안내센터,서울 광진구,기타관광,1483
560,61,용암사,서울 광진구 용마산로28길 62-0,종교성지,1460
561,62,뚝섬전망문화콤플렉스,서울 광진구 강변북로 2202-0,복합관광시설,1366
562,63,정말공원,서울 광진구,도시공원,1326
563,64,해오름공원,서울 광진구,도시공원,1291
564,65,워커힐숲길,서울 광진구,기타관광,1266
565,66,자양골목시장,서울 광진구 자양로15길 96-0,시장,1261
566,67,어린이회관수영장,서울 광진구 능동로 216-0,테마공원,1239
567,68,극단씨앗,서울 광진구 답십리로78길 26-0,기타문화관광지,1163
568,69,나무호텔,서울 광진구 아차산로76가길 12-0,호텔,1097
569,70,조은유통,서울 광진구 자양로 220-0,기타쇼핑시설,1067
570,71,한강수상법당,서울 광진구 강변북로 2160-0,종교성지,1037
571,72,피넛호텔,서울 광진구 자양로 63-0,모텔,1023
572,73,와팝홀,서울 광진구 능동로 238-0,공연시설,986
573,74,더블유호텔아차산점,서울 광진구 천호대로138길 4-0,모텔,975
574,75,국제장애어린이축제,서울 광진구,기타문화관광지,943
575,76,아차산등산로입구,서울 광진구 긴고랑로 214-0,자연경관(산),905
576,77,중곡동가구거리,서울 광진구,기타쇼핑시설,883
577,78,티아라모텔,서울 광진구 동일로30길 17-0,모텔,880
578,79,스타시티,서울 광진구 아차산로 272-0,쇼핑몰,855
579,80,퐁퐁플라워건대센터,서울 광진구 아차산로 272-0,테마공원,824
580,81,우인아트홀,서울 광진구 동일로 360-0,공연시설,782
581,82,문모텔,서울 광진구 동일로 440-0,모텔,748
582,83,테니스UP24광나루점,서울 광진구 아차산로76길 19-0,기타레저스포츠,722
583,84,신성골목시장,서울 광진구,시장,709
584,85,빛의씨어터,서울 광진구 워커힐로 177-0,전시시설,704
585,86,서울광나루안전체험관,서울 광진구 능동로 238-0,기타문화관광지,688
586,87,시마모텔,서울 광진구 아차산로26길 39-0,모텔,667
587,88,구의공원,서울 광진구,도시공원,664
